x_km,y_km,src
0.275,30.225,map2_clean
1.465,30.216,map2_clean
1.617,30.215,map2_clean
1.437,30.166,map2_clean
1.638,30.164,map2_clean
1.437,30.115,map2_clean
1.658,30.114,map2_clean
1.451,30.065,map2_clean
1.672,30.063,map2_clean
1.693,30.029,map2_clean
1.451,30.014,map2_clean
1.686,30.013,map2_clean
1.437,29.964,map2_clean
1.734,29.945,map2_clean
1.72,29.928,map2_clean
1.437,29.914,map2_clean
1.727,29.912,map2_clean
1.457,29.863,map2_clean
1.485,29.846,map2_clean
0.918,29.834,map2_clean
0.939,29.834,map2_clean
1.796,29.827,map2_clean
0.939,29.817,map2_clean
0.98,29.817,map2_clean
1.084,29.816,map2_clean
1.146,29.815,map2_clean
1.188,29.815,map2_clean
1.229,29.815,map2_clean
1.291,29.814,map2_clean
1.333,29.814,map2_clean
1.471,29.813,map2_clean
1.492,29.813,map2_clean
1.686,29.71,map2_clean
1.796,29.659,map2_clean
1.824,29.625,map2_clean
1.851,29.608,map2_clean
1.927,29.557,map2_clean
2.149,29.539,map2_clean
2.19,29.539,map2_clean
2.232,29.538,map2_clean
1.934,29.524,map2_clean
2.19,29.522,map2_clean
2.232,29.522,map2_clean
1.976,29.49,map2_clean
1.976,29.473,map2_clean
2.854,29.466,map2_clean
2.875,29.466,map2_clean
2.93,29.449,map2_clean
2.992,29.449,map2_clean
1.969,29.44,map2_clean
1.983,29.423,map2_clean
3.124,29.414,map2_clean
3.144,29.414,map2_clean
2.003,29.372,map2_clean
5.932,29.309,map2_clean
2.01,29.322,map2_clean
2.017,29.271,map2_clean
2.051,29.187,map2_clean
2.058,29.17,map2_clean
5.814,29.108,map2_clean
2.065,29.12,map2_clean
5.502,29.094,map2_clean
7.432,29.045,map2_clean
2.058,29.07,map2_clean
7.543,28.994,map2_clean
2.01,28.969,map2_clean
2.003,28.919,map2_clean
7.999,28.739,map2_clean
7.999,28.722,map2_clean
1.982,28.751,map2_clean
8.165,28.637,map2_clean
8.199,28.62,map2_clean
8.234,28.603,map2_clean
8.434,28.551,map2_clean
8.434,28.517,map2_clean
8.476,28.517,map2_clean
2.189,28.397,map2_clean
2.209,28.363,map2_clean
2.251,28.312,map2_clean
2.285,28.279,map2_clean
2.285,28.262,map2_clean
2.306,28.211,map2_clean
2.327,28.194,map2_clean
2.334,28.161,map2_clean
2.347,28.11,map2_clean
2.382,28.076,map2_clean
8.149,27.579,map2_clean
8.143,27.562,map2_clean
8.184,27.562,map2_clean
8.239,27.528,map2_clean
8.149,27.512,map2_clean
8.191,27.511,map2_clean
8.232,27.511,map2_clean
8.295,27.511,map2_clean
8.336,27.494,map2_clean
2.838,27.502,map2_clean
8.149,27.461,map2_clean
8.191,27.461,map2_clean
8.232,27.461,map2_clean
8.295,27.46,map2_clean
8.336,27.46,map2_clean
8.378,27.46,map2_clean
2.838,27.468,map2_clean
8.426,27.426,map2_clean
8.156,27.411,map2_clean
8.177,27.411,map2_clean
8.239,27.41,map2_clean
8.281,27.41,map2_clean
8.343,27.41,map2_clean
8.384,27.409,map2_clean
8.426,27.409,map2_clean
8.495,27.392,map2_clean
8.537,27.391,map2_clean
8.543,27.374,map2_clean
8.585,27.374,map2_clean
8.156,27.361,map2_clean
8.177,27.36,map2_clean
8.239,27.36,map2_clean
8.281,27.36,map2_clean
8.343,27.359,map2_clean
8.384,27.359,map2_clean
8.426,27.359,map2_clean
8.488,27.358,map2_clean
8.626,27.34,map2_clean
8.37,27.325,map2_clean
8.391,27.325,map2_clean
8.433,27.325,map2_clean
8.495,27.324,map2_clean
8.536,27.324,map2_clean
8.578,27.324,map2_clean
8.64,27.323,map2_clean
8.177,27.31,map2_clean
8.239,27.31,map2_clean
8.281,27.309,map2_clean
8.17,27.293,map2_clean
8.315,27.275,map2_clean
8.336,27.275,map2_clean
8.377,27.275,map2_clean
8.44,27.274,map2_clean
8.481,27.274,map2_clean
8.543,27.274,map2_clean
8.585,27.273,map2_clean
8.626,27.273,map2_clean
8.225,27.259,map2_clean
8.246,27.259,map2_clean
8.336,27.225,map2_clean
8.377,27.225,map2_clean
8.439,27.224,map2_clean
8.481,27.224,map2_clean
2.837,27.25,map2_clean
8.21,25.916,map2_clean
4.577,24.785,map2_clean
4.341,23.881,map2_clean
8.309,22.876,map2_clean
7.625,22.865,map2_clean
8.302,22.843,map2_clean
5.743,22.812,map2_clean
5.619,22.712,map2_clean
6.628,22.704,map2_clean
7.431,22.564,map2_clean
8.745,22.47,map2_clean
5.266,22.362,map2_clean
8.862,22.234,map2_clean
8.869,22.217,map2_clean
8.91,21.982,map2_clean
8.75,21.362,map2_clean
8.784,21.21,map2_clean
8.473,21.078,map2_clean
8.473,21.062,map2_clean
8.494,21.062,map2_clean
8.528,20.826,map2_clean
8.535,20.793,map2_clean
9.026,20.722,map2_clean
9.026,20.671,map2_clean
10.803,20.624,map2_clean
9.026,20.621,map2_clean
8.611,20.607,map2_clean
9.088,20.453,map2_clean
9.088,20.419,map2_clean
8.818,20.169,map2_clean
8.818,20.119,map2_clean
6.341,20.037,map2_clean
6.341,19.936,map2_clean
6.341,19.886,map2_clean
8.907,19.715,map2_clean
10.497,19.384,map2_clean
10.469,19.283,map2_clean
8.906,19.195,map2_clean
10.49,19.099,map2_clean
6.209,18.98,map2_clean
11.007,18.121,map2_clean
11.083,17.885,map2_clean
11.318,17.531,map2_clean
11.318,17.497,map2_clean
8.807,17.281,map2_clean
8.807,17.214,map2_clean
8.958,16.222,map2_clean
8.958,16.172,map2_clean
9.144,15.835,map2_clean
8.646,15.771,map2_clean
9.303,15.666,map2_clean
9.303,15.615,map2_clean
8.853,15.367,map2_clean
9.475,15.144,map2_clean
9.482,15.127,map2_clean
9.482,15.11,map2_clean
9.903,14.754,map2_clean
9.862,14.704,map2_clean
9.08,14.525,map2_clean
9.018,14.509,map2_clean
10.256,14.483,map2_clean
10.263,14.466,map2_clean
10.919,13.907,map2_clean
10.933,13.806,map2_clean
10.919,13.773,map2_clean
9.038,13.77,map2_clean
10.843,13.756,map2_clean
10.808,13.74,map2_clean
10.794,13.723,map2_clean
10.836,13.723,map2_clean
10.877,13.723,map2_clean
10.773,13.707,map2_clean
10.78,13.673,map2_clean
9.037,13.636,map2_clean
9.058,13.535,map2_clean
10.856,13.504,map2_clean
9.065,13.501,map2_clean
10.808,13.471,map2_clean
10.828,13.471,map2_clean
10.752,13.438,map2_clean
10.974,13.436,map2_clean
10.725,13.422,map2_clean
10.745,13.421,map2_clean
10.787,13.421,map2_clean
10.828,13.421,map2_clean
10.745,13.371,map2_clean
10.787,13.371,map2_clean
10.828,13.37,map2_clean
10.794,13.32,map2_clean
10.835,13.32,map2_clean
10.877,13.32,map2_clean
10.96,13.235,map2_clean
10.98,13.235,map2_clean
10.987,13.218,map2_clean
10.973,13.201,map2_clean
10.966,13.168,map2_clean
10.987,13.168,map2_clean
10.959,13.117,map2_clean
10.98,13.117,map2_clean
10.973,13.067,map2_clean
8.981,13.049,map2_clean
10.966,13.017,map2_clean
10.918,12.849,map2_clean
8.891,12.68,map2_clean
8.849,12.613,map2_clean
9.202,12.56,map2_clean
8.268,12.063,map2_clean
9.277,11.938,map2_clean
12.403,11.881,map2_clean
12.417,11.78,map2_clean
12.424,11.746,map2_clean
12.424,11.696,map2_clean
12.438,11.679,map2_clean
9.028,11.688,map2_clean
12.417,11.662,map2_clean
12.438,11.662,map2_clean
12.479,11.662,map2_clean
12.541,11.645,map2_clean
12.465,11.612,map2_clean
12.486,11.611,map2_clean
12.527,11.611,map2_clean
9.014,11.604,map2_clean
12.548,11.561,map2_clean
9.0,11.554,map2_clean
12.59,11.51,map2_clean
8.993,11.521,map2_clean
8.972,11.504,map2_clean
12.679,11.408,map2_clean
8.945,11.42,map2_clean
12.755,11.307,map2_clean
12.797,11.206,map2_clean
12.838,11.122,map2_clean
17.921,10.932,map2_clean
13.606,10.948,map2_clean
13.626,10.948,map2_clean
12.872,10.937,map2_clean
13.675,10.931,map2_clean
12.879,10.92,map2_clean
13.571,10.915,map2_clean
13.592,10.915,map2_clean
13.633,10.914,map2_clean
13.675,10.914,map2_clean
8.965,10.933,map2_clean
12.935,10.903,map2_clean
13.744,10.897,map2_clean
8.965,10.916,map2_clean
8.985,10.916,map2_clean
13.488,10.882,map2_clean
13.778,10.88,map2_clean
12.914,10.869,map2_clean
12.935,10.869,map2_clean
12.976,10.869,map2_clean
13.225,10.867,map2_clean
13.467,10.865,map2_clean
13.488,10.865,map2_clean
13.529,10.865,map2_clean
13.592,10.864,map2_clean
13.633,10.864,map2_clean
13.675,10.864,map2_clean
13.737,10.863,map2_clean
13.778,10.863,map2_clean
13.17,10.851,map2_clean
13.232,10.85,map2_clean
13.294,10.85,map2_clean
13.35,10.849,map2_clean
13.391,10.849,map2_clean
17.589,10.817,map2_clean
13.045,10.835,map2_clean
13.121,10.834,map2_clean
12.962,10.819,map2_clean
12.983,10.818,map2_clean
13.045,10.818,map2_clean
13.087,10.818,map2_clean
13.128,10.817,map2_clean
13.19,10.817,map2_clean
13.232,10.817,map2_clean
13.294,10.816,map2_clean
13.336,10.816,map2_clean
13.377,10.815,map2_clean
13.543,10.814,map2_clean
13.585,10.814,map2_clean
13.626,10.814,map2_clean
13.688,10.813,map2_clean
13.73,10.813,map2_clean
13.778,10.796,map2_clean
12.997,10.768,map2_clean
13.038,10.768,map2_clean
13.08,10.767,map2_clean
13.142,10.767,map2_clean
13.183,10.767,map2_clean
13.246,10.766,map2_clean
13.287,10.766,map2_clean
13.329,10.765,map2_clean
13.702,10.763,map2_clean
13.744,10.762,map2_clean
13.785,10.762,map2_clean
13.833,10.728,map2_clean
13.1,10.717,map2_clean
13.142,10.717,map2_clean
13.183,10.716,map2_clean
13.246,10.716,map2_clean
13.744,10.712,map2_clean
13.785,10.712,map2_clean
13.827,10.711,map2_clean
13.806,10.661,map2_clean
13.826,10.661,map2_clean
13.889,10.644,map2_clean
13.854,10.61,map2_clean
13.875,10.61,map2_clean
13.937,10.61,map2_clean
13.985,10.593,map2_clean
13.889,10.56,map2_clean
13.93,10.559,map2_clean
13.992,10.559,map2_clean
14.041,10.542,map2_clean
13.985,10.525,map2_clean
14.027,10.525,map2_clean
13.909,10.509,map2_clean
13.93,10.509,map2_clean
14.096,10.491,map2_clean
13.937,10.475,map2_clean
13.985,10.475,map2_clean
14.027,10.475,map2_clean
14.089,10.474,map2_clean
9.324,10.494,map2_clean
14.02,10.424,map2_clean
14.041,10.424,map2_clean
14.082,10.424,map2_clean
10.008,10.405,map2_clean
14.158,10.373,map2_clean
10.361,10.385,map2_clean
10.022,10.354,map2_clean
10.402,10.318,map2_clean
14.109,10.205,map2_clean
17.63,10.178,map2_clean
14.137,10.188,map2_clean
14.179,10.188,map2_clean
14.241,10.188,map2_clean
14.282,10.187,map2_clean
17.623,10.162,map2_clean
14.179,10.171,map2_clean
14.241,10.171,map2_clean
14.282,10.17,map2_clean
17.63,10.145,map2_clean
14.345,10.153,map2_clean
14.255,10.12,map2_clean
14.275,10.12,map2_clean
14.338,10.12,map2_clean
9.448,10.124,map2_clean
14.386,10.086,map2_clean
14.324,10.069,map2_clean
14.344,10.069,map2_clean
14.386,10.069,map2_clean
14.365,10.019,map2_clean
14.386,10.019,map2_clean
14.427,10.018,map2_clean
17.602,9.977,map2_clean
17.567,9.961,map2_clean
17.588,9.96,map2_clean
14.393,9.968,map2_clean
14.434,9.968,map2_clean
14.476,9.968,map2_clean
14.42,9.918,map2_clean
14.441,9.917,map2_clean
14.483,9.917,map2_clean
14.538,9.9,map2_clean
14.427,9.867,map2_clean
14.489,9.867,map2_clean
14.531,9.866,map2_clean
14.593,9.849,map2_clean
14.42,9.834,map2_clean
14.413,9.817,map2_clean
14.434,9.817,map2_clean
14.476,9.816,map2_clean
14.538,9.816,map2_clean
14.579,9.816,map2_clean
14.635,9.782,map2_clean
9.627,9.803,map2_clean
14.42,9.766,map2_clean
14.441,9.766,map2_clean
14.482,9.766,map2_clean
14.545,9.765,map2_clean
14.586,9.765,map2_clean
14.628,9.765,map2_clean
9.62,9.786,map2_clean
9.627,9.77,map2_clean
14.676,9.731,map2_clean
14.441,9.716,map2_clean
14.482,9.716,map2_clean
14.545,9.715,map2_clean
14.586,9.715,map2_clean
14.628,9.714,map2_clean
14.69,9.714,map2_clean
9.634,9.719,map2_clean
14.51,9.665,map2_clean
14.531,9.665,map2_clean
14.593,9.664,map2_clean
14.634,9.664,map2_clean
14.676,9.664,map2_clean
14.738,9.663,map2_clean
9.634,9.669,map2_clean
10.803,9.66,map2_clean
14.565,9.614,map2_clean
14.586,9.614,map2_clean
14.627,9.614,map2_clean
14.69,9.613,map2_clean
14.731,9.613,map2_clean
14.897,9.595,map2_clean
10.837,9.609,map2_clean
14.786,9.579,map2_clean
14.849,9.578,map2_clean
14.932,9.578,map2_clean
14.994,9.577,map2_clean
14.634,9.563,map2_clean
14.676,9.563,map2_clean
14.738,9.563,map2_clean
14.78,9.562,map2_clean
14.842,9.562,map2_clean
14.883,9.561,map2_clean
14.945,9.561,map2_clean
14.987,9.561,map2_clean
10.803,9.576,map2_clean
12.144,9.566,map2_clean
12.186,9.565,map2_clean
10.803,9.559,map2_clean
12.124,9.549,map2_clean
14.669,9.513,map2_clean
14.69,9.513,map2_clean
14.731,9.512,map2_clean
14.793,9.512,map2_clean
14.835,9.511,map2_clean
14.876,9.511,map2_clean
14.939,9.511,map2_clean
14.98,9.51,map2_clean
15.042,9.51,map2_clean
11.052,9.507,map2_clean
15.077,9.476,map2_clean
14.683,9.462,map2_clean
14.745,9.462,map2_clean
14.786,9.461,map2_clean
14.828,9.461,map2_clean
14.89,9.461,map2_clean
14.932,9.46,map2_clean
14.994,9.46,map2_clean
15.035,9.46,map2_clean
15.077,9.459,map2_clean
17.131,9.443,map2_clean
9.585,9.468,map2_clean
15.097,9.425,map2_clean
15.388,9.423,map2_clean
15.429,9.423,map2_clean
15.492,9.422,map2_clean
14.738,9.411,map2_clean
14.779,9.411,map2_clean
14.842,9.411,map2_clean
14.883,9.41,map2_clean
14.945,9.41,map2_clean
14.987,9.41,map2_clean
15.028,9.409,map2_clean
15.291,9.407,map2_clean
15.333,9.407,map2_clean
15.132,9.392,map2_clean
15.236,9.391,map2_clean
15.526,9.389,map2_clean
15.588,9.388,map2_clean
9.592,9.417,map2_clean
10.968,9.407,map2_clean
15.187,9.374,map2_clean
15.229,9.374,map2_clean
15.291,9.374,map2_clean
15.333,9.373,map2_clean
15.395,9.373,map2_clean
15.436,9.372,map2_clean
15.478,9.372,map2_clean
15.54,9.372,map2_clean
15.582,9.371,map2_clean
15.644,9.371,map2_clean
14.772,9.361,map2_clean
14.793,9.361,map2_clean
14.835,9.36,map2_clean
14.876,9.36,map2_clean
14.938,9.36,map2_clean
14.98,9.359,map2_clean
15.042,9.359,map2_clean
15.084,9.358,map2_clean
15.146,9.358,map2_clean
20.271,9.319,map2_clean
15.685,9.337,map2_clean
15.001,9.325,map2_clean
15.042,9.325,map2_clean
15.084,9.325,map2_clean
15.146,9.324,map2_clean
15.187,9.324,map2_clean
15.229,9.324,map2_clean
15.291,9.323,map2_clean
15.332,9.323,map2_clean
15.395,9.322,map2_clean
15.436,9.322,map2_clean
15.478,9.322,map2_clean
15.54,9.321,map2_clean
15.581,9.321,map2_clean
15.644,9.321,map2_clean
15.685,9.32,map2_clean
15.727,9.32,map2_clean
14.841,9.31,map2_clean
14.876,9.31,map2_clean
14.938,9.309,map2_clean
15.789,9.303,map2_clean
11.369,9.32,map2_clean
9.599,9.316,map2_clean
15.09,9.274,map2_clean
15.132,9.274,map2_clean
15.194,9.274,map2_clean
15.236,9.273,map2_clean
15.277,9.273,map2_clean
15.339,9.272,map2_clean
15.381,9.272,map2_clean
15.443,9.272,map2_clean
15.485,9.271,map2_clean
15.526,9.271,map2_clean
15.588,9.271,map2_clean
15.63,9.27,map2_clean
15.692,9.27,map2_clean
15.734,9.269,map2_clean
15.775,9.269,map2_clean
14.98,9.258,map2_clean
15.042,9.258,map2_clean
15.83,9.252,map2_clean
15.007,9.225,map2_clean
15.028,9.224,map2_clean
15.076,9.224,map2_clean
15.139,9.224,map2_clean
15.18,9.223,map2_clean
15.242,9.223,map2_clean
15.284,9.223,map2_clean
15.346,9.222,map2_clean
15.388,9.222,map2_clean
15.429,9.221,map2_clean
15.491,9.221,map2_clean
15.533,9.221,map2_clean
15.595,9.22,map2_clean
15.637,9.22,map2_clean
15.678,9.22,map2_clean
15.761,9.219,map2_clean
15.782,9.219,map2_clean
15.844,9.218,map2_clean
15.948,9.184,map2_clean
11.501,9.201,map2_clean
15.125,9.173,map2_clean
15.146,9.173,map2_clean
15.187,9.173,map2_clean
15.229,9.173,map2_clean
15.291,9.172,map2_clean
15.332,9.172,map2_clean
15.395,9.171,map2_clean
15.436,9.171,map2_clean
15.478,9.171,map2_clean
15.54,9.17,map2_clean
15.581,9.17,map2_clean
15.955,9.167,map2_clean
15.976,9.167,map2_clean
9.613,9.199,map2_clean
15.166,9.123,map2_clean
15.187,9.123,map2_clean
15.228,9.122,map2_clean
15.291,9.122,map2_clean
15.332,9.121,map2_clean
15.394,9.121,map2_clean
15.436,9.121,map2_clean
15.477,9.12,map2_clean
15.969,9.117,map2_clean
15.989,9.116,map2_clean
11.542,9.083,map2_clean
11.542,9.066,map2_clean
9.488,9.015,map2_clean
9.488,8.965,map2_clean
9.515,8.914,map2_clean
11.535,8.882,map2_clean
16.535,8.793,map2_clean
16.508,8.777,map2_clean
19.938,8.75,map2_clean
16.535,8.76,map2_clean
9.633,8.678,map2_clean
12.474,7.985,map2_clean
12.543,7.816,map2_clean
12.571,7.715,map2_clean
12.592,7.715,map2_clean
12.633,7.681,map2_clean
12.605,7.665,map2_clean
12.626,7.665,map2_clean
12.681,7.647,map2_clean
12.64,7.614,map2_clean
15.42,7.475,map2_clean
15.441,7.475,map2_clean
15.482,7.475,map2_clean
15.544,7.441,map2_clean
15.372,7.425,map2_clean
15.392,7.425,map2_clean
15.434,7.425,map2_clean
15.475,7.424,map2_clean
15.538,7.424,map2_clean
15.441,7.374,map2_clean
15.482,7.374,map2_clean
15.323,7.358,map2_clean
15.344,7.358,map2_clean
15.385,7.358,map2_clean
15.302,7.325,map2_clean
15.344,7.325,map2_clean
15.385,7.324,map2_clean
15.427,7.324,map2_clean
15.268,7.275,map2_clean
15.33,7.274,map2_clean
15.392,7.274,map2_clean
15.268,7.258,map2_clean
15.288,7.258,map2_clean
15.233,7.225,map2_clean
15.295,7.224,map2_clean
15.212,7.191,map2_clean
11.63,7.202,map2_clean
15.247,7.174,map2_clean
15.212,7.158,map2_clean
13.02,7.091,map2_clean
13.02,7.074,map2_clean
13.04,7.074,map2_clean
13.019,7.024,map2_clean
13.04,7.023,map2_clean
13.054,6.973,map2_clean
13.082,6.956,map2_clean
11.899,6.797,map2_clean
14.672,6.625,map2_clean
14.679,6.574,map2_clean
13.219,6.552,map2_clean
12.05,6.443,map2_clean
12.043,6.41,map2_clean
19.043,6.339,map2_clean
12.043,6.359,map2_clean
13.392,6.282,map2_clean
13.551,6.18,map2_clean
13.537,6.163,map2_clean
13.579,6.163,map2_clean
13.627,6.129,map2_clean
13.634,6.112,map2_clean
13.62,6.095,map2_clean
13.682,6.095,map2_clean
14.007,5.857,map2_clean
18.426,5.706,map2_clean
14.097,5.706,map2_clean
18.426,5.672,map2_clean
14.11,5.672,map2_clean
14.131,5.655,map2_clean
14.131,5.621,map2_clean
14.256,5.604,map2_clean
17.748,5.543,map2_clean
17.79,5.543,map2_clean
17.831,5.543,map2_clean
16.6,5.535,map2_clean
16.69,5.535,map2_clean
16.732,5.534,map2_clean
17.714,5.527,map2_clean
17.976,5.525,map2_clean
18.046,5.524,map2_clean
18.087,5.524,map2_clean
16.732,5.518,map2_clean
17.679,5.51,map2_clean
17.741,5.51,map2_clean
17.783,5.509,map2_clean
14.753,5.465,map2_clean
14.664,5.449,map2_clean
14.684,5.449,map2_clean
14.788,5.448,map2_clean
14.622,5.416,map2_clean
14.643,5.416,map2_clean
14.684,5.416,map2_clean
14.726,5.415,map2_clean
14.788,5.415,map2_clean
14.829,5.415,map2_clean
14.885,5.381,map2_clean
14.677,5.365,map2_clean
14.739,5.365,map2_clean
14.781,5.365,map2_clean
14.843,5.364,map2_clean
14.885,5.364,map2_clean
14.926,5.363,map2_clean
14.988,5.363,map2_clean
14.67,5.349,map2_clean
15.044,5.346,map2_clean
15.085,5.345,map2_clean
15.134,5.328,map2_clean
15.175,5.328,map2_clean
14.892,5.313,map2_clean
14.933,5.313,map2_clean
14.975,5.313,map2_clean
15.037,5.312,map2_clean
15.078,5.312,map2_clean
15.141,5.311,map2_clean
15.182,5.311,map2_clean
15.265,5.31,map2_clean
15.286,5.31,map2_clean
15.32,5.26,map2_clean
15.327,5.243,map2_clean
15.645,5.224,map2_clean
15.625,5.207,map2_clean
15.583,5.174,map2_clean
18.719,2.01,map2_clean
18.74,2.01,map2_clean
18.698,1.96,map2_clean
