x_km,y_km
1.547,40.055
1.568,40.054
3.248,40.041
3.269,40.041
3.29,40.041
3.31,40.041
3.331,40.041
3.352,40.041
3.373,40.041
3.393,40.04
3.414,40.04
3.435,40.04
3.456,40.04
3.476,40.04
3.497,40.04
3.518,40.039
3.539,40.039
3.559,40.039
3.58,40.039
3.601,40.039
1.146,40.041
1.166,40.041
1.187,40.04
1.208,40.04
1.229,40.04
1.249,40.04
1.27,40.04
1.291,40.04
1.312,40.04
1.332,40.039
1.353,40.039
1.374,40.039
1.395,40.039
1.415,40.039
1.436,40.039
1.457,40.038
1.478,40.038
1.498,40.038
1.519,40.038
1.54,40.038
1.561,40.038
1.581,40.037
1.602,40.037
1.623,40.037
3.234,40.025
3.255,40.025
3.276,40.024
3.297,40.024
3.317,40.024
3.338,40.024
3.359,40.024
3.38,40.024
3.4,40.024
3.421,40.023
3.442,40.023
3.463,40.023
3.483,40.023
3.504,40.023
3.525,40.023
3.546,40.022
3.566,40.022
3.587,40.022
1.125,40.024
1.146,40.024
1.166,40.024
1.187,40.024
1.208,40.024
1.229,40.023
1.249,40.023
1.27,40.023
1.291,40.023
1.312,40.023
1.332,40.023
1.353,40.022
1.374,40.022
1.395,40.022
1.415,40.022
1.436,40.022
1.457,40.022
1.478,40.021
1.498,40.021
1.519,40.021
1.54,40.021
1.561,40.021
1.581,40.021
1.602,40.021
1.623,40.02
1.644,40.02
3.207,40.008
3.227,40.008
3.248,40.008
3.269,40.008
3.29,40.008
3.31,40.007
3.331,40.007
3.352,40.007
3.373,40.007
3.393,40.007
3.414,40.007
3.435,40.006
3.456,40.006
3.476,40.006
3.497,40.006
3.518,40.006
3.539,40.006
3.559,40.006
3.58,40.005
1.118,40.007
1.139,40.007
1.159,40.007
1.18,40.007
1.201,40.007
1.222,40.007
1.242,40.006
1.263,40.006
1.284,40.006
1.305,40.006
1.325,40.006
1.346,40.006
1.367,40.006
1.388,40.005
1.408,40.005
1.429,40.005
1.45,40.005
1.471,40.005
1.491,40.005
1.512,40.004
1.533,40.004
1.554,40.004
1.574,40.004
1.595,40.004
1.616,40.004
1.637,40.003
3.186,39.992
3.207,39.991
3.227,39.991
3.248,39.991
3.269,39.991
3.29,39.991
3.31,39.991
3.331,39.99
3.352,39.99
3.373,39.99
3.393,39.99
3.414,39.99
3.435,39.99
3.456,39.99
3.476,39.989
3.497,39.989
3.518,39.989
3.539,39.989
3.559,39.989
3.58,39.989
1.118,39.991
1.139,39.99
1.159,39.99
1.18,39.99
1.201,39.99
1.222,39.99
1.242,39.99
1.263,39.99
1.284,39.989
1.305,39.989
1.325,39.989
1.346,39.989
1.367,39.989
1.388,39.989
1.408,39.988
1.429,39.988
1.45,39.988
1.471,39.988
1.491,39.988
1.512,39.988
1.533,39.987
1.554,39.987
1.574,39.987
1.595,39.987
1.616,39.987
1.637,39.987
3.172,39.975
3.193,39.975
3.214,39.975
3.234,39.974
3.255,39.974
3.276,39.974
3.296,39.974
3.317,39.974
3.338,39.974
3.359,39.973
3.379,39.973
3.4,39.973
3.421,39.973
3.442,39.973
3.462,39.973
3.483,39.973
3.504,39.972
3.525,39.972
3.545,39.972
3.566,39.972
3.587,39.972
1.125,39.974
1.146,39.974
1.166,39.973
1.187,39.973
1.208,39.973
1.229,39.973
1.249,39.973
1.27,39.973
1.291,39.973
1.312,39.972
1.332,39.972
1.353,39.972
1.374,39.972
1.395,39.972
1.415,39.972
1.436,39.971
1.457,39.971
1.478,39.971
1.498,39.971
1.519,39.971
1.54,39.971
1.561,39.97
1.581,39.97
1.602,39.97
1.623,39.97
1.644,39.97
3.165,39.958
3.186,39.958
3.207,39.958
3.227,39.958
3.248,39.958
3.269,39.957
3.29,39.957
3.31,39.957
3.331,39.957
3.352,39.957
3.373,39.957
3.393,39.956
3.414,39.956
3.435,39.956
3.456,39.956
3.476,39.956
3.497,39.956
3.518,39.955
3.539,39.955
3.559,39.955
3.58,39.955
1.118,39.957
1.139,39.957
1.159,39.957
1.18,39.957
1.201,39.956
1.222,39.956
1.242,39.956
1.263,39.956
1.284,39.956
1.305,39.956
1.325,39.955
1.346,39.955
1.367,39.955
1.388,39.955
1.408,39.955
1.429,39.955
1.45,39.955
1.471,39.954
1.491,39.954
1.512,39.954
1.533,39.954
1.554,39.954
1.574,39.954
1.595,39.953
1.616,39.953
1.637,39.953
3.13,39.942
3.151,39.941
3.172,39.941
3.193,39.941
3.213,39.941
3.234,39.941
3.255,39.941
3.276,39.941
3.296,39.94
3.317,39.94
3.338,39.94
3.359,39.94
3.379,39.94
3.4,39.94
3.421,39.939
3.442,39.939
3.462,39.939
3.483,39.939
3.504,39.939
3.525,39.939
3.545,39.938
3.566,39.938
1.104,39.94
1.125,39.94
1.145,39.94
1.166,39.94
1.187,39.94
1.208,39.94
1.228,39.939
1.249,39.939
1.27,39.939
1.291,39.939
1.311,39.939
1.332,39.939
1.353,39.938
1.374,39.938
1.394,39.938
1.415,39.938
1.436,39.938
1.457,39.938
1.477,39.938
1.498,39.937
1.519,39.937
1.54,39.937
1.56,39.937
1.581,39.937
1.602,39.937
1.623,39.936
1.643,39.936
3.117,39.925
3.137,39.925
3.158,39.925
3.179,39.924
3.2,39.924
3.22,39.924
3.241,39.924
3.262,39.924
3.283,39.924
3.303,39.924
3.324,39.923
3.345,39.923
3.366,39.923
3.386,39.923
3.407,39.923
3.428,39.923
3.449,39.922
3.469,39.922
3.49,39.922
3.511,39.922
3.532,39.922
3.552,39.922
1.097,39.924
1.118,39.923
1.139,39.923
1.159,39.923
1.18,39.923
1.201,39.923
1.222,39.923
1.242,39.923
1.263,39.922
1.284,39.922
1.305,39.922
1.325,39.922
1.346,39.922
1.367,39.922
1.388,39.921
1.408,39.921
1.429,39.921
1.45,39.921
1.471,39.921
1.491,39.921
1.512,39.92
1.533,39.92
1.554,39.92
1.574,39.92
1.595,39.92
1.616,39.92
1.637,39.92
3.103,39.908
3.124,39.908
3.144,39.908
3.165,39.908
3.186,39.908
3.207,39.907
3.227,39.907
3.248,39.907
3.269,39.907
3.289,39.907
3.31,39.907
3.331,39.907
3.352,39.906
3.372,39.906
3.393,39.906
3.414,39.906
3.435,39.906
3.455,39.906
3.476,39.905
3.497,39.905
3.518,39.905
3.538,39.905
1.09,39.907
1.111,39.907
1.132,39.907
1.152,39.906
1.173,39.906
1.194,39.906
1.215,39.906
1.235,39.906
1.256,39.906
1.277,39.905
1.298,39.905
1.318,39.905
1.339,39.905
1.36,39.905
1.381,39.905
1.401,39.905
1.422,39.904
1.443,39.904
1.464,39.904
1.484,39.904
1.505,39.904
1.526,39.904
1.547,39.903
1.567,39.903
1.588,39.903
1.609,39.903
1.63,39.903
3.082,39.892
3.103,39.891
3.123,39.891
3.144,39.891
3.165,39.891
3.186,39.891
3.206,39.891
3.227,39.891
3.248,39.89
3.269,39.89
3.289,39.89
3.31,39.89
3.331,39.89
3.352,39.89
3.372,39.889
3.393,39.889
3.414,39.889
3.435,39.889
3.455,39.889
3.476,39.889
3.497,39.888
3.518,39.888
3.538,39.888
1.097,39.89
1.118,39.89
1.139,39.89
1.159,39.89
1.18,39.889
1.201,39.889
1.222,39.889
1.242,39.889
1.263,39.889
1.284,39.889
1.305,39.888
1.325,39.888
1.346,39.888
1.367,39.888
1.387,39.888
1.408,39.888
1.429,39.888
1.45,39.887
1.47,39.887
1.491,39.887
1.512,39.887
1.533,39.887
1.553,39.887
1.574,39.886
1.595,39.886
1.616,39.886
1.636,39.886
3.075,39.875
3.096,39.875
3.117,39.875
3.137,39.874
3.158,39.874
3.179,39.874
3.2,39.874
3.22,39.874
3.241,39.874
3.262,39.873
3.283,39.873
3.303,39.873
3.324,39.873
3.345,39.873
3.366,39.873
3.386,39.873
3.407,39.872
3.428,39.872
3.449,39.872
3.469,39.872
3.49,39.872
3.511,39.872
3.532,39.871
1.097,39.873
1.118,39.873
1.138,39.873
1.159,39.873
1.18,39.873
1.201,39.872
1.221,39.872
1.242,39.872
1.263,39.872
1.284,39.872
1.304,39.872
1.325,39.872
1.346,39.871
1.367,39.871
1.387,39.871
1.408,39.871
1.429,39.871
1.45,39.871
1.47,39.87
1.491,39.87
1.512,39.87
1.533,39.87
1.553,39.87
1.574,39.87
1.595,39.869
1.616,39.869
1.636,39.869
3.068,39.858
3.089,39.858
3.11,39.858
3.13,39.858
3.151,39.858
3.172,39.857
3.193,39.857
3.213,39.857
3.234,39.857
3.255,39.857
3.276,39.857
3.296,39.856
3.317,39.856
3.338,39.856
3.359,39.856
3.379,39.856
3.4,39.856
3.421,39.855
3.442,39.855
3.462,39.855
3.483,39.855
3.504,39.855
3.525,39.855
1.09,39.857
1.111,39.856
1.132,39.856
1.152,39.856
1.173,39.856
1.194,39.856
1.215,39.856
1.235,39.855
1.256,39.855
1.277,39.855
1.298,39.855
1.318,39.855
1.339,39.855
1.36,39.854
1.381,39.854
1.401,39.854
1.422,39.854
1.443,39.854
1.464,39.854
1.484,39.854
1.505,39.853
1.526,39.853
1.547,39.853
1.567,39.853
1.588,39.853
1.609,39.853
1.63,39.852
3.006,39.842
3.027,39.842
3.047,39.842
3.068,39.841
3.089,39.841
3.11,39.841
3.13,39.841
3.151,39.841
3.172,39.841
3.193,39.84
3.213,39.84
3.234,39.84
3.255,39.84
3.276,39.84
3.296,39.84
3.317,39.839
3.338,39.839
3.359,39.839
3.379,39.839
3.4,39.839
3.421,39.839
3.442,39.839
3.462,39.838
3.483,39.838
3.504,39.838
3.525,39.838
1.09,39.84
1.111,39.84
1.132,39.839
1.152,39.839
1.173,39.839
1.194,39.839
1.215,39.839
1.235,39.839
1.256,39.838
1.277,39.838
1.298,39.838
1.318,39.838
1.339,39.838
1.36,39.838
1.381,39.838
1.401,39.837
1.422,39.837
1.443,39.837
1.464,39.837
1.484,39.837
1.505,39.837
1.526,39.836
1.547,39.836
1.567,39.836
1.588,39.836
1.609,39.836
1.629,39.836
2.971,39.825
2.992,39.825
3.013,39.825
3.033,39.825
3.054,39.825
3.075,39.825
3.096,39.824
3.116,39.824
3.137,39.824
3.158,39.824
3.179,39.824
3.199,39.824
3.22,39.823
3.241,39.823
3.262,39.823
3.282,39.823
3.303,39.823
3.324,39.823
3.345,39.822
3.365,39.822
3.386,39.822
3.407,39.822
3.428,39.822
3.448,39.822
3.469,39.822
3.49,39.821
3.511,39.821
1.09,39.823
1.111,39.823
1.132,39.823
1.152,39.822
1.173,39.822
1.194,39.822
1.215,39.822
1.235,39.822
1.256,39.822
1.277,39.822
1.297,39.821
1.318,39.821
1.339,39.821
1.36,39.821
1.38,39.821
1.401,39.821
1.422,39.82
1.443,39.82
1.463,39.82
1.484,39.82
1.505,39.82
1.526,39.82
1.546,39.819
1.567,39.819
1.588,39.819
1.609,39.819
1.629,39.819
2.902,39.809
2.923,39.809
2.944,39.809
2.964,39.809
2.985,39.808
3.006,39.808
3.027,39.808
3.047,39.808
3.068,39.808
3.089,39.808
3.11,39.807
3.13,39.807
3.151,39.807
3.172,39.807
3.193,39.807
3.213,39.807
3.234,39.807
3.255,39.806
3.276,39.806
3.296,39.806
3.317,39.806
3.338,39.806
3.359,39.806
3.379,39.805
3.4,39.805
3.421,39.805
3.442,39.805
3.462,39.805
3.483,39.805
3.504,39.804
1.083,39.806
1.104,39.806
1.125,39.806
1.145,39.806
1.166,39.806
1.187,39.805
1.208,39.805
1.228,39.805
1.249,39.805
1.27,39.805
1.291,39.805
1.311,39.804
1.332,39.804
1.353,39.804
1.374,39.804
1.394,39.804
1.415,39.804
1.436,39.804
1.457,39.803
1.477,39.803
1.498,39.803
1.519,39.803
1.54,39.803
1.56,39.803
1.581,39.802
1.602,39.802
1.623,39.802
1.643,39.802
2.874,39.793
2.895,39.792
2.916,39.792
2.937,39.792
2.957,39.792
2.978,39.792
2.999,39.792
3.02,39.791
3.04,39.791
3.061,39.791
3.082,39.791
3.103,39.791
3.123,39.791
3.144,39.79
3.165,39.79
3.186,39.79
3.206,39.79
3.227,39.79
3.248,39.79
3.269,39.789
3.289,39.789
3.31,39.789
3.331,39.789
3.352,39.789
3.372,39.789
3.393,39.789
3.414,39.788
3.435,39.788
3.455,39.788
3.476,39.788
3.497,39.788
1.076,39.789
1.097,39.789
1.118,39.789
1.138,39.789
1.159,39.789
1.18,39.789
1.201,39.789
1.221,39.788
1.242,39.788
1.263,39.788
1.284,39.788
1.304,39.788
1.325,39.788
1.346,39.787
1.367,39.787
1.387,39.787
1.408,39.787
1.429,39.787
1.45,39.787
1.47,39.786
1.491,39.786
1.512,39.786
1.533,39.786
1.553,39.786
1.574,39.786
1.636,39.785
2.75,39.777
2.771,39.777
2.791,39.776
2.812,39.776
2.833,39.776
2.854,39.776
2.874,39.776
2.895,39.776
2.916,39.775
2.937,39.775
2.957,39.775
2.978,39.775
2.999,39.775
3.02,39.775
3.04,39.774
3.061,39.774
3.082,39.774
3.103,39.774
3.123,39.774
3.144,39.774
3.165,39.773
3.186,39.773
3.206,39.773
3.227,39.773
3.248,39.773
3.269,39.773
3.289,39.773
3.31,39.772
3.331,39.772
3.352,39.772
3.372,39.772
3.393,39.772
3.414,39.772
3.435,39.771
3.455,39.771
3.476,39.771
3.497,39.771
1.076,39.773
1.097,39.773
1.118,39.772
1.138,39.772
1.159,39.772
1.18,39.772
1.201,39.772
1.221,39.772
1.242,39.771
1.263,39.771
1.284,39.771
1.304,39.771
1.325,39.771
1.346,39.771
1.367,39.77
1.387,39.77
1.408,39.77
1.429,39.77
1.45,39.77
1.47,39.77
1.491,39.77
1.512,39.769
1.533,39.769
1.553,39.769
1.574,39.769
2.722,39.76
2.743,39.76
2.764,39.76
2.784,39.76
2.805,39.759
2.826,39.759
2.847,39.759
2.867,39.759
2.888,39.759
2.909,39.759
2.93,39.758
2.95,39.758
2.971,39.758
2.992,39.758
3.013,39.758
3.033,39.758
3.054,39.758
3.075,39.757
3.096,39.757
3.116,39.757
3.137,39.757
3.158,39.757
3.179,39.757
3.199,39.756
3.22,39.756
3.241,39.756
3.262,39.756
3.282,39.756
3.303,39.756
3.324,39.755
3.345,39.755
3.365,39.755
3.386,39.755
3.407,39.755
3.428,39.755
3.448,39.755
3.469,39.754
3.49,39.754
1.076,39.756
1.097,39.756
1.118,39.756
1.138,39.755
1.159,39.755
1.18,39.755
1.201,39.755
1.221,39.755
1.242,39.755
1.263,39.754
1.284,39.754
1.304,39.754
1.325,39.754
1.346,39.754
1.367,39.754
1.387,39.754
1.408,39.753
1.429,39.753
1.45,39.753
1.47,39.753
1.491,39.753
1.512,39.753
1.533,39.752
1.553,39.752
1.574,39.752
2.701,39.743
2.722,39.743
2.743,39.743
2.764,39.743
2.784,39.743
2.805,39.743
2.826,39.742
2.847,39.742
2.867,39.742
2.888,39.742
2.909,39.742
2.93,39.742
2.95,39.742
2.971,39.741
2.992,39.741
3.013,39.741
3.033,39.741
3.054,39.741
3.075,39.741
3.096,39.74
3.116,39.74
3.137,39.74
3.158,39.74
3.179,39.74
3.199,39.74
3.22,39.739
3.241,39.739
3.262,39.739
3.282,39.739
3.303,39.739
3.324,39.739
3.345,39.739
3.365,39.738
3.386,39.738
3.407,39.738
3.428,39.738
3.448,39.738
3.469,39.738
1.069,39.739
1.09,39.739
1.111,39.739
1.131,39.739
1.152,39.739
1.173,39.738
1.194,39.738
1.214,39.738
1.235,39.738
1.256,39.738
1.277,39.738
1.297,39.737
1.318,39.737
1.339,39.737
1.36,39.737
1.38,39.737
1.401,39.737
1.422,39.736
1.443,39.736
1.463,39.736
1.484,39.736
1.505,39.736
1.526,39.736
1.546,39.736
1.567,39.735
2.694,39.727
2.715,39.727
2.736,39.726
2.757,39.726
2.777,39.726
2.798,39.726
2.819,39.726
2.84,39.726
2.86,39.725
2.881,39.725
2.902,39.725
2.923,39.725
2.943,39.725
2.964,39.725
2.985,39.724
3.006,39.724
3.026,39.724
3.047,39.724
3.068,39.724
3.089,39.724
3.109,39.724
3.13,39.723
3.151,39.723
3.172,39.723
3.192,39.723
3.213,39.723
3.234,39.723
3.255,39.722
3.275,39.722
3.296,39.722
3.317,39.722
3.338,39.722
3.358,39.722
3.379,39.721
3.4,39.721
3.421,39.721
3.441,39.721
3.462,39.721
1.041,39.723
1.062,39.722
1.083,39.722
1.104,39.722
1.124,39.722
1.145,39.722
1.166,39.722
1.187,39.721
1.207,39.721
1.228,39.721
1.249,39.721
1.27,39.721
1.29,39.721
1.311,39.721
1.332,39.72
1.353,39.72
1.373,39.72
1.394,39.72
1.415,39.72
1.436,39.72
1.456,39.719
1.477,39.719
1.498,39.719
1.519,39.719
1.539,39.719
1.56,39.719
2.667,39.71
2.688,39.71
2.708,39.71
2.729,39.71
2.75,39.71
2.771,39.709
2.791,39.709
2.812,39.709
2.833,39.709
2.854,39.709
2.874,39.709
2.895,39.708
2.916,39.708
2.937,39.708
2.957,39.708
2.978,39.708
2.999,39.708
3.02,39.707
3.04,39.707
3.061,39.707
3.082,39.707
3.102,39.707
3.123,39.707
3.144,39.706
3.165,39.706
3.185,39.706
3.206,39.706
3.227,39.706
3.248,39.706
3.268,39.706
3.289,39.705
3.31,39.705
3.331,39.705
3.351,39.705
3.372,39.705
3.393,39.705
3.414,39.704
3.434,39.704
1.028,39.706
1.048,39.706
1.069,39.706
1.09,39.705
1.111,39.705
1.131,39.705
1.152,39.705
1.173,39.705
1.194,39.705
1.214,39.704
1.235,39.704
1.256,39.704
1.277,39.704
1.297,39.704
1.318,39.704
1.339,39.704
1.36,39.703
1.38,39.703
1.401,39.703
1.422,39.703
1.443,39.703
1.463,39.703
1.484,39.702
1.505,39.702
1.526,39.702
1.546,39.702
2.653,39.693
2.674,39.693
2.694,39.693
2.715,39.693
2.736,39.693
2.757,39.693
2.777,39.692
2.798,39.692
2.819,39.692
2.84,39.692
2.86,39.692
2.881,39.692
2.902,39.692
2.923,39.691
2.943,39.691
2.964,39.691
2.985,39.691
3.006,39.691
3.026,39.691
3.047,39.69
3.068,39.69
3.089,39.69
3.109,39.69
3.13,39.69
3.151,39.69
3.172,39.689
3.192,39.689
3.213,39.689
3.234,39.689
3.255,39.689
3.275,39.689
3.296,39.689
3.317,39.688
3.338,39.688
3.358,39.688
3.379,39.688
3.4,39.688
3.421,39.688
1.021,39.689
1.041,39.689
1.062,39.689
1.083,39.689
1.104,39.689
1.124,39.688
1.145,39.688
1.166,39.688
1.187,39.688
1.207,39.688
1.228,39.688
1.249,39.687
1.27,39.687
1.29,39.687
1.311,39.687
1.332,39.687
1.353,39.687
1.373,39.686
1.394,39.686
1.415,39.686
1.436,39.686
1.456,39.686
1.477,39.686
1.498,39.686
1.519,39.685
1.539,39.685
1.56,39.685
2.66,39.677
2.681,39.676
2.701,39.676
2.722,39.676
2.743,39.676
2.764,39.676
2.784,39.676
2.805,39.675
2.826,39.675
2.847,39.675
2.867,39.675
2.888,39.675
2.909,39.675
2.93,39.675
2.95,39.674
2.971,39.674
2.992,39.674
3.013,39.674
3.033,39.674
3.054,39.674
3.075,39.673
3.096,39.673
3.116,39.673
3.137,39.673
3.158,39.673
3.179,39.673
3.199,39.672
3.22,39.672
3.241,39.672
3.262,39.672
3.282,39.672
3.303,39.672
3.324,39.672
3.345,39.671
3.365,39.671
3.386,39.671
3.407,39.671
3.428,39.671
1.041,39.672
1.062,39.672
1.083,39.672
1.104,39.672
1.124,39.672
1.145,39.671
1.166,39.671
1.187,39.671
1.207,39.671
1.228,39.671
1.249,39.671
1.27,39.67
1.29,39.67
1.311,39.67
1.332,39.67
1.353,39.67
1.373,39.67
1.394,39.67
1.415,39.669
1.436,39.669
1.456,39.669
1.477,39.669
1.498,39.669
1.519,39.669
1.539,39.668
1.56,39.668
2.653,39.66
2.674,39.66
2.694,39.66
2.715,39.659
2.736,39.659
2.757,39.659
2.777,39.659
2.798,39.659
2.819,39.659
2.84,39.658
2.86,39.658
2.881,39.658
2.902,39.658
2.923,39.658
2.943,39.658
2.964,39.657
2.985,39.657
3.006,39.657
3.026,39.657
3.047,39.657
3.068,39.657
3.089,39.657
3.109,39.656
3.13,39.656
3.151,39.656
3.172,39.656
3.192,39.656
3.213,39.656
3.234,39.655
3.255,39.655
3.275,39.655
3.296,39.655
3.317,39.655
3.338,39.655
3.358,39.654
3.379,39.654
3.4,39.654
1.048,39.655
1.069,39.655
1.09,39.655
1.111,39.655
1.131,39.655
1.152,39.655
1.173,39.654
1.194,39.654
1.214,39.654
1.235,39.654
1.256,39.654
1.277,39.654
1.297,39.653
1.318,39.653
1.339,39.653
1.36,39.653
1.38,39.653
1.401,39.653
1.422,39.653
1.443,39.652
1.463,39.652
1.484,39.652
1.505,39.652
1.526,39.652
1.546,39.652
2.639,39.643
2.66,39.643
2.681,39.643
2.701,39.643
2.722,39.643
2.743,39.642
2.764,39.642
2.784,39.642
2.805,39.642
2.826,39.642
2.847,39.642
2.867,39.641
2.888,39.641
2.909,39.641
2.93,39.641
2.95,39.641
2.971,39.641
2.992,39.64
3.012,39.64
3.033,39.64
3.054,39.64
3.075,39.64
3.095,39.64
3.116,39.64
3.137,39.639
3.158,39.639
3.178,39.639
3.199,39.639
3.22,39.639
3.241,39.639
3.261,39.638
3.282,39.638
3.303,39.638
3.324,39.638
3.344,39.638
3.365,39.638
1.041,39.639
1.062,39.638
1.083,39.638
1.104,39.638
1.124,39.638
1.145,39.638
1.166,39.638
1.187,39.638
1.207,39.637
1.228,39.637
1.249,39.637
1.27,39.637
1.29,39.637
1.311,39.637
1.332,39.636
1.353,39.636
1.373,39.636
1.394,39.636
1.415,39.636
1.436,39.636
1.456,39.635
1.477,39.635
1.498,39.635
1.519,39.635
1.539,39.635
2.625,39.627
2.646,39.626
2.667,39.626
2.687,39.626
2.708,39.626
2.729,39.626
2.75,39.626
2.77,39.625
2.791,39.625
2.812,39.625
2.833,39.625
2.853,39.625
2.874,39.625
2.895,39.624
2.916,39.624
2.936,39.624
2.957,39.624
2.978,39.624
2.999,39.624
3.019,39.623
3.04,39.623
3.061,39.623
3.082,39.623
3.102,39.623
3.123,39.623
3.144,39.623
3.165,39.622
3.185,39.622
3.206,39.622
3.227,39.622
3.248,39.622
3.268,39.622
3.289,39.621
3.31,39.621
0.806,39.624
1.062,39.622
1.083,39.622
1.104,39.621
1.124,39.621
1.145,39.621
1.166,39.621
1.187,39.621
1.207,39.621
1.228,39.62
1.249,39.62
1.27,39.62
1.29,39.62
1.311,39.62
1.332,39.62
1.353,39.619
1.373,39.619
1.394,39.619
1.415,39.619
1.436,39.619
1.456,39.619
1.477,39.618
1.498,39.618
1.519,39.618
1.539,39.618
2.611,39.61
2.632,39.61
2.653,39.609
2.674,39.609
2.694,39.609
2.715,39.609
2.736,39.609
2.757,39.609
2.777,39.609
2.798,39.608
2.819,39.608
2.84,39.608
2.86,39.608
2.881,39.608
2.902,39.608
2.923,39.607
2.943,39.607
2.964,39.607
2.985,39.607
3.006,39.607
3.026,39.607
3.047,39.606
3.068,39.606
3.089,39.606
3.109,39.606
3.13,39.606
3.151,39.606
3.172,39.606
3.192,39.605
3.213,39.605
3.234,39.605
3.255,39.605
3.275,39.605
0.785,39.607
1.062,39.605
1.083,39.605
1.104,39.605
1.124,39.604
1.145,39.604
1.166,39.604
1.187,39.604
1.207,39.604
1.228,39.604
1.249,39.603
1.27,39.603
1.29,39.603
1.311,39.603
1.332,39.603
1.353,39.603
1.373,39.603
1.394,39.602
1.415,39.602
1.436,39.602
1.456,39.602
1.477,39.602
1.498,39.602
1.519,39.601
1.539,39.601
2.57,39.593
2.591,39.593
2.611,39.593
2.632,39.593
2.653,39.593
2.674,39.593
2.694,39.592
2.715,39.592
2.736,39.592
2.757,39.592
2.777,39.592
2.798,39.592
2.819,39.591
2.84,39.591
2.86,39.591
2.881,39.591
2.902,39.591
2.923,39.591
2.943,39.59
2.964,39.59
2.985,39.59
3.006,39.59
3.026,39.59
3.047,39.59
3.068,39.59
3.089,39.589
3.109,39.589
3.13,39.589
3.151,39.589
3.172,39.589
3.192,39.589
3.213,39.588
3.234,39.588
3.255,39.588
3.275,39.588
0.772,39.59
1.076,39.588
1.097,39.588
1.117,39.588
1.138,39.588
1.159,39.587
1.18,39.587
1.2,39.587
1.221,39.587
1.242,39.587
1.263,39.587
1.283,39.586
1.304,39.586
1.325,39.586
1.346,39.586
1.366,39.586
1.387,39.586
1.408,39.585
1.429,39.585
1.449,39.585
1.47,39.585
1.491,39.585
1.512,39.585
1.532,39.584
1.553,39.584
2.549,39.577
2.57,39.577
2.591,39.576
2.611,39.576
2.632,39.576
2.653,39.576
2.674,39.576
2.694,39.576
2.715,39.575
2.736,39.575
2.757,39.575
2.777,39.575
2.798,39.575
2.819,39.575
2.84,39.574
2.86,39.574
2.881,39.574
2.902,39.574
2.923,39.574
2.943,39.574
2.964,39.574
2.985,39.573
3.005,39.573
3.026,39.573
3.047,39.573
3.068,39.573
3.088,39.573
3.109,39.572
3.13,39.572
3.151,39.572
3.171,39.572
3.192,39.572
3.213,39.572
3.234,39.571
3.254,39.571
3.51,39.569
1.069,39.571
1.09,39.571
1.11,39.571
1.131,39.571
1.152,39.571
1.173,39.57
1.193,39.57
1.214,39.57
1.235,39.57
1.256,39.57
1.276,39.57
1.297,39.57
1.318,39.569
1.339,39.569
1.359,39.569
1.38,39.569
1.401,39.569
1.422,39.569
1.442,39.568
1.463,39.568
1.484,39.568
1.505,39.568
1.525,39.568
1.546,39.568
2.514,39.56
2.535,39.56
2.556,39.56
2.577,39.56
2.597,39.56
2.618,39.559
2.639,39.559
2.66,39.559
2.68,39.559
2.701,39.559
2.722,39.559
2.743,39.558
2.763,39.558
2.784,39.558
2.805,39.558
2.826,39.558
2.846,39.558
2.867,39.557
2.888,39.557
2.909,39.557
2.929,39.557
2.95,39.557
2.971,39.557
2.992,39.557
3.012,39.556
3.033,39.556
3.054,39.556
3.075,39.556
3.095,39.556
3.116,39.556
3.137,39.555
3.158,39.555
3.178,39.555
3.199,39.555
3.22,39.555
3.241,39.555
3.261,39.554
1.076,39.554
1.097,39.554
1.117,39.554
1.138,39.554
1.159,39.554
1.18,39.554
1.2,39.553
1.221,39.553
1.242,39.553
1.263,39.553
1.283,39.553
1.304,39.553
1.325,39.553
1.346,39.552
1.366,39.552
1.387,39.552
1.408,39.552
1.429,39.552
1.449,39.552
1.47,39.551
1.491,39.551
1.512,39.551
1.532,39.551
1.553,39.551
2.452,39.544
2.473,39.544
2.494,39.544
2.514,39.543
2.535,39.543
2.556,39.543
2.577,39.543
2.597,39.543
2.618,39.543
2.639,39.542
2.66,39.542
2.68,39.542
2.701,39.542
2.722,39.542
2.743,39.542
2.763,39.541
2.784,39.541
2.805,39.541
2.826,39.541
2.846,39.541
2.867,39.541
2.888,39.541
2.909,39.54
2.929,39.54
2.95,39.54
2.971,39.54
2.992,39.54
3.012,39.54
3.033,39.539
3.054,39.539
3.075,39.539
3.095,39.539
3.116,39.539
3.137,39.539
3.158,39.538
3.178,39.538
3.199,39.538
3.22,39.538
3.241,39.538
3.261,39.538
3.282,39.538
3.303,39.537
3.324,39.537
3.344,39.537
0.716,39.54
1.09,39.538
1.11,39.537
1.131,39.537
1.152,39.537
1.173,39.537
1.193,39.537
1.214,39.537
1.235,39.536
1.256,39.536
1.276,39.536
1.297,39.536
1.318,39.536
1.339,39.536
1.359,39.535
1.38,39.535
1.401,39.535
1.422,39.535
1.442,39.535
1.463,39.535
1.484,39.534
1.505,39.534
1.525,39.534
1.546,39.534
2.418,39.527
2.438,39.527
2.459,39.527
2.48,39.527
2.501,39.527
2.521,39.527
2.542,39.526
2.563,39.526
2.584,39.526
2.604,39.526
2.625,39.526
2.646,39.526
2.667,39.525
2.687,39.525
2.708,39.525
2.729,39.525
2.75,39.525
2.77,39.525
2.791,39.524
2.812,39.524
2.833,39.524
2.888,39.524
2.909,39.524
