x_km,y_km,logK_mean,logK_sd,n_mean,n_sd,h_mean
0.570252130325804,30.0167434523811,4.18378096580505,0.0631699122776914,0.258745072484016,0.00463065351694851,33.6028731155396
0.570252130325804,30.0684964583335,4.17041188240051,0.0599038783508897,0.257700197100639,0.00436014666041231,33.5239963150024
0.570252130325804,30.1202494642859,4.18276839256287,0.0695566892317451,0.25858049094677,0.00509789202358012,34.1292029190063
0.570252130325804,30.1720024702382,4.19337277412415,0.0622101320166571,0.259298877120018,0.00467592657976527,33.7708526229858
0.570252130325804,30.2237554761906,4.17506909370422,0.0590606520209418,0.257971548438072,0.00446671113009965,34.2268527984619
0.570252130325804,30.275508482143,4.18270998001099,0.0714076982205749,0.258471486270428,0.00532308196975077,33.9809312438965
0.570252130325804,30.3272614880954,4.17920078277588,0.0658647655140208,0.258340619206429,0.00511461636630856,33.75689868927
0.570252130325804,30.3790144940478,4.22378835678101,0.0745045768877442,0.261544892787933,0.00563939150478548,33.4881087112427
0.570252130325804,30.4307675000002,4.18380038261414,0.0552032538241848,0.258597614765167,0.00404105010615691,33.9802236938477
0.570252130325804,30.4825205059525,4.21089928627014,0.0648586297890733,0.260606797933578,0.00492816713940682,33.3385717773438
0.570252130325804,30.5342735119049,4.19584124565124,0.0611401069066922,0.259446686506271,0.00450323127751085,33.6101364517212
0.570252130325804,30.5860265178573,4.21062194824219,0.065183629566167,0.260487366318703,0.00513197824265209,34.0437810897827
0.570252130325804,30.6377795238097,4.21171644210815,0.0536541797889694,0.260637775659561,0.00402764928832438,34.0677235412598
0.570252130325804,30.6895325297621,4.22273138999939,0.0640744093903466,0.261220971345901,0.00494673619800376,33.9779021072388
0.570252130325804,30.7412855357144,4.23456848144531,0.0666138433437558,0.262365415096283,0.00504474382725416,33.8307395553589
0.570252130325804,30.7930385416668,4.24789855003357,0.0622217870194947,0.263382818102837,0.00482420786039466,33.9064532470703
0.570252130325804,30.8447915476192,4.22899201393127,0.0496981418995211,0.26164824962616,0.00396188513906115,33.7066709899902
0.570252130325804,30.8965445535716,4.25263827323914,0.083913757053573,0.263457837104797,0.00649125168973343,33.9390867614746
0.570252130325804,30.948297559524,4.25147622108459,0.0714623973837482,0.263460502624512,0.00556267715016357,33.9131242370605
0.570252130325804,31.0000505654763,4.27263313293457,0.0530014381241696,0.264893649220467,0.0042235159344844,33.5225019454956
0.570252130325804,31.0518035714287,4.27752330780029,0.0637394881603474,0.265229935646057,0.00491556522347478,33.9538433837891
0.570252130325804,38.7112484523811,5.07941945075989,0.0641248629402841,0.328348432779312,0.00512648239564762,33.0635688018799
0.570252130325804,38.7630014583335,5.08688585281372,0.0686721163622404,0.329149891734123,0.00510979601920023,33.0795021820068
0.570252130325804,38.8147544642859,5.08518186569214,0.0577696114753253,0.3289302277565,0.00459771302795977,33.2385227203369
0.570252130325804,38.8665074702383,5.09450643539429,0.057152361755633,0.329734954237938,0.00439544466234237,33.0050684738159
0.570252130325804,38.9182604761907,5.07741721153259,0.0600823732112899,0.328013385534286,0.00489432852666478,32.7508927536011
0.570252130325804,38.9700134821431,5.0764161491394,0.0539246263520823,0.327965130805969,0.00427378636089484,33.1036853027344
0.622093233082695,29.8097314285716,4.16292689323425,0.0624870393869859,0.257088389694691,0.00463840990897512,33.9653205108643
0.622093233082695,29.861484434524,4.17535182952881,0.0711034031130069,0.258117015659809,0.00531283443510057,33.5671580505371
0.622093233082695,29.9132374404763,4.16897388458252,0.062301877101983,0.257600013315678,0.00455060865642745,33.8630624008179
0.622093233082695,29.9649904464287,4.17287274360657,0.0674236275045241,0.257795684933662,0.00507260548950322,34.1059088134766
0.622093233082695,30.0167434523811,4.18366401672363,0.0750205608552882,0.258845963478088,0.00571053417761158,33.8593728637695
0.622093233082695,30.0684964583335,4.16207313537598,0.0541752911768348,0.25705598950386,0.00393537937005679,33.8547506713867
0.622093233082695,30.1202494642859,4.16681874275208,0.0581858942604827,0.257494997382164,0.00433257965859995,33.4914579391479
0.622093233082695,30.1720024702382,4.17536891937256,0.0601680210484927,0.258146198987961,0.00417965311255072,33.4352610778809
0.622093233082695,30.2237554761906,4.17504110336304,0.0577875362172113,0.257990397512913,0.00411506550211385,34.0657096099854
